12223901;Cotas de Fundos de Investimentos
122239011;Valor Original
122239012;Ajuste ao Valor de Mercado
12223902;Ações e Ouro
122239021;Valor Original
122239022;Ajuste ao Valor de Mercado
12223903;Derivativos com Liquidação em Sistema de Liquidação Autorizado pelo BACEN, interpondo-se à câmara como contraparte central
122239031;Valor Original
122239032;Ajuste ao Valor de Mercado
12223904;Derivativos sem Liquidação em Sistema de Liquidação Autorizado pelo BACEN, interpondo-se à câmara como contraparte central
122239041;Valor Original
122239042;Ajuste ao Valor de Mercado
12223908;Outros Títulos de Renda Variável
122239081;Valor Original
122239082;Ajuste ao Valor de Mercado
12223909;(-) Provisão para Desvalorização de Títulos de Renda Variável
122239099;(-) Provisão para Desvalorização de Títulos de Renda Variável
12228;OUTRAS APLICAÇÕES
122289;Outras Aplicações
12228908;Outras Aplicações
122289081;Valor Original
122289082;Ajuste ao Valor de Mercado
12228909;(-) Provisão para Desvalorização de Outras Aplicações
122289099;(-) Provisão para Desvalorização de Outras Aplicações
123;CRÉDITOS DE OPERAÇÕES COM PLANOS DE ASSISTÊNCIA À SAÚDE
1231;CONTRAPRESTAÇÃO PECUNIÁRIA/PRÊMIO A RECEBER
12311;CONTRAPRESTAÇÃO PECUNIÁRIA/PRÊMIOS A RECEBER DE ASSISTÊNCIA MÉDICO HOSPITALAR
123111;Cobertura Assistencial com Preço Preestabelecido
12311101;Contraprestação Pecuniária/Prêmios a Receber
123111011;Individual
123111012;Coletivo sem Administradora de Benefícios como Estipulante
123111013;Coletivo com Administradora de Benefícios  como Estipulante
12311109;(-) Provisão para Perdas Sobre Créditos
123111091;Individual
123111092;Coletivo sem Administradora de Benefícios como Estipulante
123111093;Coletivo com Administradora de Benefícios como Estipulante
123112;Cobertura Assistencial com Preço Pós-estabelecido
12311201;Contraprestação Pecuniária/Prêmios a Receber
123112012;Coletivo sem Administradora de Benefícios como Estipulante - Reembolso
123112013;Coletivo com Administradora de Benefícios  como Estipulante - Reembolso
123112015;Taxa de Administração com Plano de Assitencia Medico Hospitalar
12311202;Contraprestação Pecuniária/Prêmios a Emitir
123112022;Coletivo sem Administradora de Benefícios como Estipulante - Reembolso
123112023;Coletivo com Administradora de Benefícios  como Estipulante - Reembolso
123112025;Taxa de Administração com Plano de Assitencia Medico Hospitalar
12311209;(-) Provisão para Perdas Sobre Créditos
123112092;Coletivo sem Administradora de Benefícios como Estipulante - Reembolso
123112093;Coletivo com Administradora de Benefícios  como Estipulante - Reembolso
123112095;Taxa de Administração com Plano de Assitencia Medico Hospitalar
12312;CONTRAPRESTAÇÃO PECUNIÁRIA/PRÊMIOS A RECEBER DE ASSISTÊNCIA ODONTOLÓGICA
123121;Cobertura Assistencial com Preço Preestabelecido
12312101;Contraprestação Pecuniária/Prêmios a Receber
123121011;Individual
123121012;Coletivo sem Administradora de Benefícios como Estipulante
123121013;Coletivo com Administradora de Benefícios  como Estipulante
12312109;(-) Provisão para Perdas Sobre Créditos
123121091;Individual
123121092;Coletivo sem Administradora de Benefícios como Estipulante
123121093;Coletivo com Administradora de Benefícios  como Estipulante
123122;Cobertura Assistencial com Preço Pós-estabelecido
12312201;Contraprestação Pecuniária/Prêmios a Receber
123122012;Coletivo sem Administradora de Benefícios como Estipulante - Reembolso
123122013;Coletivo com Administradora de Benefícios como Estipulante - Reembolso
123122015;Taxa de Administração com Plano de Assitencia Odontológica
12312202;Contraprestação Pecuniária/Prêmios a Emitir
123122022;Coletivo sem Administradora de Benefícios como Estipulante - Reembolso
123122023;Coletivo com Administradora de Benefícios como Estipulante - Reembolso
123122025;Taxa de Administração com Plano de Assitencia Odontológica
12312209;(-) Provisão para Perdas Sobre Créditos
123122092;Coletivo sem Administradora de Benefícios como Estipulante - Reembolso
123122093;Coletivo com Administradora de Benefícios como Estipulante - Reembolso
123122095;Taxa de Administração com Plano de Assitencia Odontológica
1232;CRÉDITOS DE OPERAÇÕES DE ADMINISTRAÇÃO DE BENEFÍCIOS
12321;ADMINISTRAÇÃO DE BENEFÍCIOS DE PLANOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR
123219;Administração de Benefícios de Planos de Assistência Médico-Hospitalar
12321901;Taxa de Administração de Benefícios a Receber
123219011;Contratos Estipulados
123219012;Contratos Não Estipulados
123219019;(-)Provisão para Perdas Sobre Créditos
12321902;Créditos a Receber de Contraprestações a Repassar
123219021;Contratos Estipulados
123219022;Contratos Não Estipulados
123219029;(-)Provisão para Perdas Sobre Créditos
12322;ADMINISTRAÇÃO DE BENEFÍCIOS DE ASSISTÊNCIA ODONTOLÓGICA
123229;Administração de Benefícios de Assistência Odontológica
12322901;Taxa de Administração de Benefícios a Receber
123229011;Contratos Estipulados
123229012;Contratos Não Estipulados
123229019;(-)Provisão para Perdas Sobre Créditos
12322902;Contraprestações/Prêmios a Receber
123229021;Contratos Estipulados
123229022;Contratos Não Estipulados
123229029;(-)Provisão para Perdas Sobre Créditos
1233;PARTICIPAÇÃO DOS BENEFICIÁRIOS EM EVENTOS/SINISTROS INDENIZADOS
12331;PARTICIPAÇÃO DOS BENEFICIÁRIOS EM EVENTOS/SINISTROS INDENIZADOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR
123311;Cobertura Assistencial com Preço Preestabelecido
12331101;Participação dos Beneficiários em Eventos/Sinistros Indenizados a Receber
123311011;Participação dos Beneficiários em Eventos/Sinistros Indenizados
123311019;(-) Provisão para Perdas Sobre Créditos
12331102;Participação dos Beneficiários em Eventos/Sinistros Indenizados a Cobrar
123311021;Participação dos Beneficiários em Eventos/Sinistros Indenizados
123312;Cobertura Assistencial com Preço Pós-estabelecido
12331201;Participação dos Beneficiários em Eventos/Sinistros Indenizados a Receber
123312011;Participação dos Beneficiários em Eventos/Sinistros Indenizados
123312019;(-) Provisão para Perdas Sobre Créditos
12331202;Participação dos Beneficiários em Eventos/Sinistros Indenizados a Cobrar
123312021;Participação dos Beneficiários em Eventos/Sinistros Indenizados
12332;PARTICIPAÇÃO DOS BENEFICIÁRIOS EM EVENTOS/SINISTROS INDENIZADOS DE ASSISTÊNCIA ODONTOLÓGICA
123321;Cobertura Assistencial com Preço Preestabelecido
12332101;Participação dos Beneficiários em Eventos/Sinistros Indenizados a Receber
123321011;Participação dos Beneficiários em Eventos/Sinistros Indenizados
123321019;(-) Provisão para Perdas Sobre Créditos
12332102;Participação dos Beneficiários em Eventos/Sinistros Indenizados a Cobrar
123321021;Participação dos Beneficiários em Eventos/Sinistros Indenizados
123322;Cobertura Assistencial com Preço Pós-estabelecido
12332201;Participação dos Beneficiários em Eventos/Sinistros Indenizados a Receber
123322011;Participação dos Beneficiários em Eventos/Sinistros Indenizados
123322019;(-) Provisão para Perdas Sobre Créditos
12332202;Participação dos Beneficiários em Eventos/Sinistros Indenizados a Cobrar
123322021;Participação dos Beneficiários em Eventos/Sinistros Indenizados
1234;OPERADORAS DE PLANOS DE ASSISTÊNCIA À SAÚDE
12341;OPERADORAS DE PLANOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR
123411;Cobertura Assistencial com Preço Preestabelecido
12341101;Contraprestação Corresponsabilidade Assumida
123411011;Contraprestação Corresponsabilidade Assumida
12341102;Cosseguro Aceito
123411021;Prêmios
123411022;Sinistros
123411023;Comercialização
123411028;Outros Créditos
12341103;Cosseguro Cedido
123411031;Prêmios
123411032;Sinistros
123411033;Comercialização
123411038;Outros Créditos
12341108;Outros
123411081;Outros
12341109;(-) Provisão para Perdas Sobre Créditos
123411091;(-) Provisão para Perdas Sobre Créditos
123412;Cobertura Assistencial com Preço Pós-estabelecido
12341201;Contraprestação Corresponsabilidade Assumida
123412011;Contraprestação Corresponsabilidade Assumida - Reembolso
123412012;Taxa de Administração
12341202;Cosseguro Aceito
123412021;Prêmios
123412022;Sinistros
123412023;Comercialização
123412028;Outros Créditos
12341203;Cosseguro Cedido
123412031;Prêmios
123412032;Sinistros
123412033;Comercialização
123412038;Outros Créditos
12341208;Outros
123412081;Outros
12341209;(-) Provisão para Perdas Sobre Créditos
123412091;(-) Provisão para Perdas Sobre Créditos
12342;OPERADORAS DE PLANOS DE ASSISTÊNCIA ODONTOLÓGICA
123421;Cobertura Assistencial com Preço Preestabelecido
12342101;Contraprestação Corresponsabilidade Assumida
123421011;Contraprestação Corresponsabilidade Assumida
12342102;Cosseguro Aceito
123421021;Prêmios
123421022;Sinistros
123421023;Comercialização
123421028;Outros Créditos
12342103;Cosseguro Cedido
123421031;Prêmios
123421032;Sinistros
123421033;Comercialização
123421038;Outros Créditos
12342108;Outros
123421081;Outros
12342109;(-) Provisão para Perdas Sobre Créditos
123421091;(-) Provisão para Perdas Sobre Créditos
123422;Cobertura Assistencial com Preço Pós-estabelecido
12342201;Contraprestação Corresponsabilidade Assumida
123422011;Contraprestação Corresponsabilidade Assumida - Reembolso
123422012;Taxa de Administração
12342202;Cosseguro Aceito
123422021;Prêmios
123422022;Sinistros
123422023;Comercialização
123422028;Outros Créditos
12342203;Cosseguro Cedido
123422031;Prêmios
123422032;Sinistros
123422033;Comercialização
123422038;Outros Créditos
12342208;Outros
123422081;Outros
12342209;(-) Provisão para Perdas Sobre Créditos
123422091;(-) Provisão para Perdas Sobre Créditos
1239;OUTROS CRÉDITOS DE OPERAÇÕES COM PLANOS DE ASSISTÊNCIA À SAÚDE
12391;OUTROS CRÉDITOS DE OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR
123911;Cobertura Assistencial com Preço Preestabelecido
12391101;Resseguros
123911011;Reembolso de Sinistros pendentes de liquidação
123911012;Reembolso de Sinistros liquidados
123911019;(-) Provisão para Perdas Sobre Créditos
12391102;Seguros
123911021;Reembolso de Sinistros pendentes de liquidação
123911022;Reembolso de Sinistros liquidados
123911029;(-) Provisão para Perdas Sobre Créditos
12391108;Outros Créditos de Operações de Assistência Médico-Hospitalar
123911082;Créditos em Programas ou Fundos para Custeio de Despesas de Assistência Médico-Hospitalar
123911088;Outros Créditos de Operações de Assistência Médico-Hospitalar
123911089;(-) Provisão para Perdas Sobre Créditos
123912;Cobertura Assistencial com Preço Pós-estabelecido
12391208;Outros Créditos de Operações de Assistência Médico-Hospitalar
123912082;Créditos em Programas ou Fundos para Custeio de Despesas de Assistência Médico-Hospitalar
123912088;Outros Créditos de Operações de Assistência Médico-Hospitalar
123912089;(-) Provisão para Perdas Sobre Créditos
12392;OUTROS CRÉDITOS DE OPERAÇÕES DE ASSISTÊNCIA ODONTOLÓGICA
123921;Cobertura Assistencial com Preço Preestabelecido
12392101;Resseguros
123921011;Reembolso de Sinistros pendentes de liquidação
123921012;Reembolso de Sinistros liquidados
123921019;(-) Provisão para Perdas Sobre Créditos
12392102;Seguros
123921021;Reembolso de Sinistros pendentes de liquidação
123921022;Reembolso de Sinistros liquidados
123921029;(-) Provisão para Perdas Sobre Créditos
12392108;Outros Créditos de Operações de Assistência Odontológica
123921082;Créditos em Programas ou Fundos para Custeio de Despesas de Assistência Odontológica
123921088;Outros Créditos de Operações de Assistência Odontológica
123921089;(-) Provisão para Perdas Sobre Créditos
123922;Cobertura Assistencial com Preço Pós-estabelecido
12392208;Outros Créditos de Operações de Assistência Odontológica
123922082;Créditos em Programas ou Fundos para Custeio de Despesas de Assistência Odontológica
123922088;Outros Créditos de Operações de Assistência Odontológica
123922089;(-) Provisão para Perdas Sobre Créditos
124;CRÉDITOS DE OPERAÇÕES DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADOS COM PLANOS DE SAÚDE DA OPERADORA
1241;CRÉDITOS DE OPERAÇÕES DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADOS COM PLANOS DE SAÚDE DA OPERADORA
12411;CRÉDITOS A RECEBER DE PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR
124119;Contas a Receber de Prestação de Serviços Médico-Hospitalar
12411901;Contas a Receber
124119011;Contas a Receber
124119019;(-) Provisão para Perdas Sobre Créditos
12411902;Intercâmbio a Receber - Atendimento Eventual
124119021;Taxa de Administração
124119022;Reembolso
124119029;(-) Provisão para Perdas Sobre Créditos
12411908;Outros Créditos Operacionais de Prestação de Serviço Médico-Hospitalar
124119082;Créditos com Administração de Programas ou Fundos de Custeio de Despesas Médico-Hospitalar
124119088;Outros Créditos Operacionais de Prestação de Serviço Médico-Hospitalar
124119089;(-) Provisão para Perdas Sobre Créditos
12412;CRÉDITOS A RECEBER DE PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA ODONTOLÓGICA
124129;Contas a Receber de Prestação de Serviços Odontológica
12412901;Contas a Receber
124129011;Contas a Receber
124129019;(-) Provisão para Perdas Sobre Créditos
12412902;Intercâmbio a Receber - Atendimento Eventual
124129021;Taxa de Administração
124129022;Reembolso
124129029;(-) Provisão para Perdas Sobre Créditos
12412908;Outros Créditos Operacionais de Prestação de Serviço Odontológico
124129082;Créditos com Administração de Programas ou Fundos de Custeio de Despesas Odontológica
124129088;Outros Créditos Operacionais de Prestação de Serviço Odontológico
124129089;(-) Provisão para Perdas Sobre Créditos
125;DESPESAS DIFERIDAS
1251;COMISSÕES DIFERIDAS COM OPERAÇÕES DE ASSISTÊNCIA A SAÚDE
12511;COMISSÕES/AGENCIAMENTOS DIFERIDOS COM PLANOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR
125119;Comissões/Agenciamentos Diferidos com Planos de Assistência Médico-Hospitalar
12511901;Comissões/Agenciamentos Diferidos com Planos de Assistência Médico-Hospitalar
125119011;Comissões/Agenciamentos Diferidos - Contraprestações Pecuniárias
12511902;Comissões/Agenciamentos Diferidos - Seguros
125119021;Comissão/Agenciamentos de Seguros
125119022;Comissão/Agenciamentos de Cosseguro Aceito
12512;COMISSÕES/AGENCIAMENTOS DIFERIDOS COM PLANOS DE ASSISTÊNCIA ODONTOLÓGICA
125129;Comissões/Agenciamentos Diferidos com Planos de Assistência Odontológica
12512901;Comissões/Agenciamentos Diferidos com Planos de Assistência Odontológica
125129011;Comissões/Agenciamentos Diferidos - Contraprestações Pecuniárias
12512902;Comissões/Agenciamentos Diferidos - Seguros
125129021;Comissão/Agenciamentos de Seguros
125129022;Comissão/Agenciamentos de Cosseguro Aceito
1252;DESPESAS DE RESSEGURO DIFERIDAS
12521;PRÊMIO DE RESSEGURO DIFERIDO COM PLANOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR
125219;Prêmio de Resseguro Diferido com Planos de Assistência Médico-Hospitalar
12521901;Prêmio de Resseguro Diferido com Planos de Assistência Médico-Hospitalar
125219011;Prêmio de Resseguro Diferido
12522;PRÊMIO DE RESSEGURO DIFERIDO COM PLANOS DE ASSISTÊNCIA ODONTOLÓGICO
125229;Prêmio de Resseguro Diferido com Planos de Assistência Odontológico
12522901;Prêmio de Resseguro Diferido com Planos de Assistência Odontológico
125229011;Prêmio de Resseguro Diferido
126;CRÉDITOS TRIBUTÁRIOS E PREVIDÊNCIÁRIOS
1261;CRÉDITOS TRIBUTÁRIOS E PREVIDÊNCIARIOS
12611;CRÉDITOS TRIBUTÁRIOS
126119;Créditos Tributários
12611901;Imposto de Renda
126119011;Imposto de Renda Retido na Fonte - IRRF
126119012;Imposto de Renda a Compensar/Restituir
126119013;Antecipações de Imposto de Renda
12611902;Contribuição Social Sobre o Lucro Liquido - CSLL
126119021;Contribuição Social Retida na Fonte
126119022;Contribuição Social a Compensar/Restituir
126119023;Antecipações da Contribuição Social
12611903;Crédito de Previdência Social
126119031;Crédito de Previdência Social
12611904;Créditos de PIS e COFINS
126119041;Créditos de PIS e COFINS
12611905;Imposto Sobre Serviços - ISS
126119051;Imposto Sobre Serviços - ISS
12611908;Outros Créditos Tributários e Previdenciários
126119088;Outros Créditos Tributários e Previdenciários
127;BENS E TÍTULOS A RECEBER
1271;ESTOQUE
12711;ESTOQUE
127119;Estoques
12711901;Estoques
127119011;Estoques
127119012;Almoxarifado
1272;BENS A VENDA
12721;BENS A VENDA
127219;Bens a Venda
12721901;Bens a Venda
127219011;Imóveis a Venda
127219012;Outros Bens a Venda
1273;DEPENDÊNCIAS NO PAÍS
12731;DEPENDÊNCIAS NO PAÍS
127319;Dependências no País
12731901;Dependências no País
127319011;Dependências no País
1274;ADIANTAMENTOS
12741;ADIANTAMENTOS
127419;Adiantamentos
12741901;Adiantamentos
127419011;Adiantamentos a Funcionários
127419012;Adiantamentos a Prestadores de Serviços Assistenciais
127419013;Adiantamentos a Fornecedores
127419018;Outros Adiantamentos
127419019;(-) Provisão para Perdas Sobre Créditos
1276;EMPRÉSTIMOS E DEPÓSITOS COMPULSÓRIOS
12761;EMPRÉSTIMOS E DEPÓSITOS COMPULSÓRIOS
127619;Empréstimos e Depósitos Compulsórios
12761901;Empréstimos e Depósitos Compulsórios
127619011;Empréstimos
127619012;Depósitos
127619019;(-) Provisão para Perdas Sobre Créditos
1277;TÍTULOS A RECEBER
12771;TÍTULOS A RECEBER
127719;Títulos a Receber
12771901;Títulos a Receber
127719011;Notas Promissórias
127719012;Cheques e Ordens a Receber
127719018;Outros Títulos a Receber
127719019;(-) Provisão para Perdas Sobre Créditos
12772;DIREITOS RESULTANTES DA VENDA DE CARTEIRAS
127729;Direitos Resultantes da Venda de Carteira
12772901;Direitos Resultantes da Venda de Carteira
127729011;Direitos Resultantes da Venda de Carteira de Beneficiários de Planos de Saúde
127729019;(-) Provisão para Perdas Sobre Créditos
12773;ADMINISTRADORA DE BENEFÍCIOS - OUTROS CRÉDITOS OPERACIONAIS
127739;Administradora de Benefícios - Outros Créditos Operacionais
12773901;Administradora de Benefícios - Outros Créditos Operacionais
127739011;Créditos a Receber de Outras Atividades Operacionais
127739012;Faturas a Receber de Prestação de Serviços
1278;OUTROS BENS E TÍTULOS A RECEBER
12781;OUTROS BENS E TÍTULOS A RECEBER
127819;Outros Bens e Títulos a Receber
12781901;Outros Bens e Títulos a Receber
127819011;Aluguéis a Receber
127819012;Participação em Lucros a Receber
127819013;Dividendos e Juros sobre Capital Próprio a Receber
127819014;Direitos Resultantes da Venda de Imóveis
127819018;Outros Créditos ou Bens a Receber
127819019;(-) Provisão para Perdas Sobre Créditos
128;DESPESAS ANTECIPADAS
1281;DESPESAS ADMINISTRATIVAS
12811;DESPESAS ADMINISTRATIVAS
128119;Despesas Administrativas
12811901;Despesas Administrativas
128119011;Despesas Administrativas
1282;DESPESAS PATRIMONIAIS
12821;DESPESAS PATRIMONIAIS
128219;Despesas Patrimoniais
12821901;Despesas Patrimoniais
128219011;Despesas Patrimoniais
1283;DESPESAS OPERACIONAIS
12831;DESPESAS OPERACIONAIS
128319;Despesas Operacionais Antecipadas
12831901;Despesas Operacionais Antecipadas
128319011;Despesas Operacionais Antecipadas
1289;OUTRAS DESPESAS ANTECIPADAS
12891;OUTRAS DESPESAS ANTECIPADAS
128919;Outras Despesas Antecipadas
12891901;Outras Despesas Antecipadas
128919011;Outras Despesas Antecipadas
129;CONTA-CORRENTE COM COOPERADOS
1291;CRÉDITOS A RECEBER DE COOPERADOS
12911;CRÉDITOS A RECEBER DE COOPERADOS
129119;Créditos a receber de Cooperados
12911901;Créditos a receber de Cooperados
129119011;Créditos a receber de Cooperados
129119019;(-) Provisão para Perdas Sobre Créditos
13;ATIVO NÃO CIRCULANTE
131;REALIZÁVEL A LONGO PRAZO
1311;APLICAÇÕES GARANTIDORAS DE PROVISÕES TÉCNICAS
13111;TÍTULOS DE RENDA FIXA - PRIVADOS
131119;Títulos de Renda Fixa - Privados
13111901;Depósitos Bancários a Prazo - CDB/RDB
131119011;Valor Original
131119012;Ajuste ao Valor de Mercado
13111902;Cotas de Fundos de Investimentos
131119021;Valor Original
131119022;Ajuste ao Valor de Mercado
13111908;Outros Títulos de Renda Fixa
131119081;Valor Original
131119082;Ajuste ao Valor de Mercado
13111909;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Privados
131119099;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Privados
13112;TÍTULOS DE RENDA FIXA - PÚBLICOS
131129;Títulos de Renda Fixa - Públicos
13112901;Títulos da Dívida Pública Interna
131129011;Valor Original
131129012;Ajuste ao Valor de Mercado
13112902;Cotas de Fundos de Investimentos
131129021;Valor Original
131129022;Ajuste ao Valor de Mercado
13112908;Outros Títulos de Renda Fixa
131129081;Valor Original
131129082;Ajuste ao Valor de Mercado
13112909;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Públicos
131129099;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Públicos
13113;TÍTULOS DE RENDA VARIÁVEL
131139;Títulos de Renda Variável
13113901;Cotas de Fundos de Investimentos
131139011;Valor Original
131139012;Ajuste ao Valor de Mercado
13113902;Ações e Ouro
131139021;Valor Original
131139022;Ajuste ao Valor de Mercado
13113908;Outros Títulos de Renda Variável
131139081;Valor Original
131139082;Ajuste ao Valor de Mercado
13113909;(-) Provisão para Desvalorização de Títulos de Renda Variável
131139099;(-) Provisão para Desvalorização de Títulos de Renda Variável
13118;OUTRAS APLICAÇÕES
131189;Outras Aplicações
13118908;Outras Aplicações
131189081;Valor Original
131189082;Ajuste ao Valor de Mercado
13118909;(-) Provisão para Desvalorização de Outras Aplicações
131189099;(-) Provisão para Desvalorização de Outras Aplicações
1312;APLICAÇÕES LIVRES
13121;TÍTULOS DE RENDAS FIXA
131219;Títulos de Renda Fixa - Privados
13121901;Depósitos Bancários a Prazo - CDB/RDB
131219011;Valor Original
131219012;Ajuste ao Valor de Mercado
13121902;Cotas de Fundos de Investimentos
131219021;Valor Original
131219022;Ajuste ao Valor de Mercado
13121908;Outros Títulos de Renda Fixa
131219081;Valor Original
131219082;Ajuste ao Valor de Mercado
13121909;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Privados
131219099;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Privados
13122;TÍTULOS DE RENDA FIXA - PÚBLICOS
131229;Títulos de Renda Fixa - Públicos
13122901;Títulos da Dívida Pública Interna
131229011;Valor Original
131229012;Ajuste ao Valor de Mercado
13122902;Cotas de Fundos de Investimentos
131229021;Valor Original
131229022;Ajuste ao Valor de Mercado
13122908;Outros Títulos de Renda Fixa
131229081;Valor Original
131229082;Ajuste ao Valor de Mercado
13122909;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Públicos
131229099;(-) Provisão para Desvalorização de Títulos de Renda Fixa - Públicos
13123;TÍTULOS DE RENDA VARIÁVEL
131239;Títulos de Renda Variável
13123901;Cotas de Fundos de Investimentos
131239011;Valor Original
131239012;Ajuste ao Valor de Mercado
13123902;Ações e Ouro
131239021;Valor Original
131239022;Ajuste ao Valor de Mercado
13123903;Derivativos com Liquidação em Sistema de Liquidação Autorizado pelo BACEN, interpondo-se à câmara como contraparte central
131239031;Valor Original
131239032;Ajuste ao Valor de Mercado
13123904;Derivativos sem Liquidação em Sistema de Liquidação Autorizado pelo BACEN, interpondo-se à câmara como contraparte central
131239041;Valor Original
131239042;Ajuste ao Valor de Mercado
13123908;Outros Títulos de Renda Variável
131239081;Valor Original
131239082;Ajuste ao Valor de Mercado
13123909;(-) Provisão para Desvalorização de Títulos de Renda Variável
131239099;(-) Provisão para Desvalorização de Títulos de Renda Variável
13128;OUTRAS APLICAÇÕES
131289;Outras Aplicações
13128908;Outras Aplicações
131289081;Valor Original
131289082;Ajuste ao Valor de Mercado
13128909;(-) Provisão para Desvalorização de Outras Aplicações
131289099;(-) Provisão para Desvalorização de Outras Aplicações
1313;CRÉDITOS TRIBUTÁRIOS E PREVIDENCIÁRIOS
13131;CRÉDITOS TRIBUTÁRIOS E PREVIDÊNCIÁRIOS
131319;Créditos Tributários
13131901;Créditos Tributários
131319011;Imposto de Renda
131319012;Contribuição Social
131319013;Crédito de Previdência Social
131319014;Créditos de PIS e COFINS
131319015;Imposto Sobre Serviços - ISS
131319018;Outros Créditos Tributários e Previdenciários
1314;TÍTULOS E CRÉDITOS A RECEBER
